id;record_id;turbine_id;date;generated_energy_kwh;operating_hours;inactive_hours;year;temperature_c
1834;P002_0776;T002;2025-02-14;221.00;19.01;4.99;2025;30.71
1835;P002_0777;T002;2025-02-15;2925.61;19.57;4.43;2025;31.75
1836;P002_0778;T002;2025-02-16;4524.58;22.23;1.77;2025;26.96
1837;P002_0779;T002;2025-02-17;4136.38;19.81;4.19;2025;27.00
1838;P002_0780;T002;2025-02-18;7520.14;20.80;3.20;2025;26.07
1839;P002_0781;T002;2025-02-19;4714.11;19.90;4.10;2025;28.76
1840;P002_0782;T002;2025-02-20;4575.62;22.32;1.68;2025;24.07
1841;P002_0783;T002;2025-02-21;2263.23;22.48;1.52;2025;31.05
1842;P002_0784;T002;2025-02-22;212.49;22.02;1.98;2025;29.86
1843;P002_0785;T002;2025-02-23;4289.04;21.57;2.43;2025;26.16
1844;P002_0786;T002;2025-02-24;3163.45;20.98;3.02;2025;29.66
1845;P002_0787;T002;2025-02-25;3134.36;19.04;4.96;2025;28.46
1846;P002_0788;T002;2025-02-26;612.05;22.88;1.12;2025;28.21
1847;P002_0789;T002;2025-02-27;787.48;19.69;4.31;2025;28.66
1848;P002_0790;T002;2025-02-28;7674.04;21.49;2.51;2025;30.23
1849;P002_0791;T002;2025-03-01;3424.93;22.74;1.26;2025;23.65
1850;P002_0792;T002;2025-03-02;6711.99;19.94;4.06;2025;20.21
1851;P002_0793;T002;2025-03-03;3915.40;23.00;1.00;2025;21.08
1852;P002_0794;T002;2025-03-04;3680.64;21.74;2.26;2025;22.03
1853;P002_0795;T002;2025-03-05;9331.44;22.41;1.59;2025;22.15
1854;P002_0796;T002;2025-03-06;2202.59;20.09;3.91;2025;20.43
1855;P002_0797;T002;2025-03-07;4343.50;19.11;4.89;2025;22.99
1856;P002_0798;T002;2025-03-08;2590.58;19.77;4.23;2025;21.63
1857;P002_0799;T002;2025-03-09;3027.44;20.44;3.56;2025;22.27
1858;P002_0800;T002;2025-03-10;3651.37;20.62;3.38;2025;22.31
1859;P002_0801;T002;2025-03-11;5168.07;21.07;2.93;2025;22.34
1860;P002_0802;T002;2025-03-12;2609.69;17.96;6.04;2025;23.92
1861;P002_0803;T002;2025-03-13;12818.06;21.34;2.66;2025;22.31
1862;P002_0804;T002;2025-03-14;2466.43;23.01;0.99;2025;20.44
1863;P002_0805;T002;2025-03-15;4455.55;21.66;2.34;2025;26.49
1864;P002_0806;T002;2025-03-16;3689.74;22.10;1.90;2025;20.83
1865;P002_0807;T002;2025-03-17;16265.47;21.64;2.36;2025;26.49
1866;P002_0808;T002;2025-03-18;6697.69;21.53;2.47;2025;23.00
1867;P002_0809;T002;2025-03-19;13214.92;22.27;1.73;2025;20.48
1868;P002_0810;T002;2025-03-20;1243.00;21.87;2.13;2025;20.27
1869;P002_0811;T002;2025-03-21;8344.06;20.71;3.29;2025;21.73
1870;P002_0812;T002;2025-03-22;10656.01;20.24;3.76;2025;21.07
1871;P002_0813;T002;2025-03-23;6801.36;20.72;3.28;2025;24.08
1872;P002_0814;T002;2025-03-24;14317.15;21.83;2.17;2025;23.66
1873;P002_0815;T002;2025-03-25;4895.20;20.64;3.36;2025;20.30
1874;P002_0816;T002;2025-03-26;17080.11;21.93;2.07;2025;23.02
1875;P002_0817;T002;2025-03-27;32715.30;21.85;2.15;2025;23.82
1876;P002_0818;T002;2025-03-28;6238.20;21.66;2.34;2025;21.22
1877;P002_0819;T002;2025-03-29;6048.81;23.08;0.92;2025;18.18
1878;P002_0820;T002;2025-03-30;18947.97;20.58;3.42;2025;24.17
1879;P002_0821;T002;2025-03-31;20302.46;18.72;5.28;2025;23.09
1880;P002_0822;T002;2025-04-01;5336.49;21.18;2.82;2025;19.60
1881;P002_0823;T002;2025-04-02;6779.51;20.50;3.50;2025;17.81
1882;P002_0824;T002;2025-04-03;6025.04;18.16;5.84;2025;16.58
1883;P002_0825;T002;2025-04-04;3160.90;22.33;1.67;2025;18.13
1884;P002_0826;T002;2025-04-05;4489.18;20.81;3.19;2025;16.17
1885;P002_0827;T002;2025-04-06;4265.24;21.98;2.02;2025;20.21
1886;P002_0828;T002;2025-04-07;6199.35;22.43;1.57;2025;15.66
1887;P002_0829;T002;2025-04-08;9722.85;19.85;4.15;2025;21.71
1888;P002_0830;T002;2025-04-09;13295.65;21.69;2.31;2025;18.82
1889;P002_0831;T002;2025-04-10;23360.83;20.87;3.13;2025;17.07
1890;P002_0832;T002;2025-04-11;5345.43;20.93;3.07;2025;17.47
1891;P002_0833;T002;2025-04-12;21338.84;20.26;3.74;2025;14.54
1892;P002_0834;T002;2025-04-13;10422.79;22.66;1.34;2025;16.14
1893;P002_0835;T002;2025-04-14;12008.04;20.77;3.23;2025;16.10
1894;P002_0836;T002;2025-04-15;18436.36;22.09;1.91;2025;17.18
1895;P002_0837;T002;2025-04-16;4359.14;18.03;5.97;2025;18.51
1896;P002_0838;T002;2025-04-17;16747.25;22.30;1.70;2025;22.46
1897;P002_0839;T002;2025-04-18;15913.67;23.02;0.98;2025;17.54
1898;P002_0840;T002;2025-04-19;16807.35;20.96;3.04;2025;14.34
1899;P002_0841;T002;2025-04-20;15120.98;21.19;2.81;2025;20.58
1900;P002_0843;T002;2025-04-22;9896.92;22.96;1.04;2025;18.51
1901;P002_0844;T002;2025-04-23;9064.30;17.88;6.12;2025;17.25
1902;P002_0845;T002;2025-04-24;10248.35;21.81;2.19;2025;19.78
1903;P002_0846;T002;2025-04-25;9888.30;20.09;3.91;2025;19.57
1904;P002_0847;T002;2025-04-26;9775.19;20.72;3.28;2025;18.08
1905;P002_0848;T002;2025-04-27;28684.46;20.40;3.60;2025;18.21
1906;P002_0849;T002;2025-04-28;30157.83;19.97;4.03;2025;23.88
1907;P002_0850;T002;2025-04-29;11835.50;20.70;3.30;2025;16.97
1908;P002_0851;T002;2025-04-30;8548.43;19.23;4.77;2025;18.45
1909;P002_0852;T002;2025-05-01;25412.56;22.99;1.01;2025;18.16
1910;P002_0853;T002;2025-05-02;10951.81;17.79;6.21;2025;13.90
1911;P002_0854;T002;2025-05-03;26470.34;21.46;2.54;2025;17.35
1912;P002_0855;T002;2025-05-04;19524.55;20.48;3.52;2025;11.34
1913;P002_0856;T002;2025-05-05;5908.77;18.70;5.30;2025;18.72
1914;P002_0857;T002;2025-05-06;37466.83;20.88;3.12;2025;16.00
1915;P002_0858;T002;2025-05-07;38710.66;19.09;4.91;2025;15.91
1916;P002_0859;T002;2025-05-08;13399.03;20.81;3.19;2025;18.10
1917;P002_0860;T002;2025-05-09;14459.18;18.64;5.36;2025;14.25
1918;P002_0861;T002;2025-05-10;25453.76;21.37;2.63;2025;15.89
1919;P002_0862;T002;2025-05-11;22393.66;19.53;4.47;2025;17.86
1920;P002_0863;T002;2025-05-12;26981.81;19.70;4.30;2025;17.97
1921;P002_0865;T002;2025-05-14;18788.09;20.08;3.92;2025;14.29
1922;P002_0866;T002;2025-05-15;14546.09;20.74;3.26;2025;18.88
1923;P002_0867;T002;2025-05-16;8982.57;18.97;5.03;2025;17.46
1924;P002_0868;T002;2025-05-17;15854.61;21.32;2.68;2025;10.51
1925;P002_0869;T002;2025-05-18;24838.45;23.03;0.97;2025;16.91
1926;P002_0871;T002;2025-05-20;17858.54;20.58;3.42;2025;17.71
1927;P002_0872;T002;2025-05-21;28562.46;21.56;2.44;2025;15.96
1928;P002_0873;T002;2025-05-22;20327.33;17.87;6.13;2025;13.04
1929;P002_0874;T002;2025-05-23;42577.36;22.22;1.78;2025;13.01
1930;P002_0876;T002;2025-05-25;17867.23;19.89;4.11;2025;11.16
1931;P002_0877;T002;2025-05-26;20770.47;22.84;1.16;2025;16.98
1932;P002_0878;T002;2025-05-27;44254.50;20.51;3.49;2025;13.70
1933;P002_0879;T002;2025-05-28;34329.14;19.68;4.32;2025;21.11
1934;P002_0881;T002;2025-05-30;31189.87;19.78;4.22;2025;13.72
1935;P002_0882;T002;2025-05-31;22847.11;22.52;1.48;2025;15.77
1936;P002_0883;T002;2025-06-01;33612.65;19.78;4.22;2025;9.76
1937;P002_0884;T002;2025-06-02;43861.83;19.72;4.28;2025;11.44
1938;P002_0885;T002;2025-06-03;42098.73;20.07;3.93;2025;12.33
1939;P002_0886;T002;2025-06-04;40179.50;21.39;2.61;2025;16.29
1940;P002_0888;T002;2025-06-06;47388.12;19.10;4.90;2025;8.64
1941;P002_0890;T002;2025-06-08;46211.63;20.41;3.59;2025;14.06
1942;P002_0891;T002;2025-06-09;26192.60;18.71;5.29;2025;12.99
1943;P002_0892;T002;2025-06-10;32882.96;18.80;5.20;2025;12.79
1944;P002_0894;T002;2025-06-12;30375.13;19.74;4.26;2025;11.63
1945;P002_0895;T002;2025-06-13;38948.47;20.56;3.44;2025;12.87
1946;P002_0896;T002;2025-06-14;25870.01;20.98;3.02;2025;11.01
1947;P002_0897;T002;2025-06-15;27979.06;20.59;3.41;2025;7.17
1948;P002_0899;T002;2025-06-17;40255.00;22.57;1.43;2025;14.93
1949;P002_0900;T002;2025-06-18;33612.62;21.03;2.97;2025;9.19
1950;P002_0901;T002;2025-06-19;14611.86;18.55;5.45;2025;12.75
1951;P002_0902;T002;2025-06-20;45922.88;22.40;1.60;2025;9.98
1952;P002_0903;T002;2025-06-21;42483.45;20.54;3.46;2025;13.62
1953;P002_0905;T002;2025-06-23;24644.32;17.85;6.15;2025;12.65
1954;P002_0906;T002;2025-06-24;39656.70;20.47;3.53;2025;11.97
1955;P002_0907;T002;2025-06-25;40348.77;22.66;1.34;2025;14.06
1956;P002_0909;T002;2025-06-27;31526.45;20.92;3.08;2025;13.51
1957;P002_0910;T002;2025-06-28;37040.65;22.04;1.96;2025;13.52
1958;P002_0911;T002;2025-06-29;37868.97;20.15;3.85;2025;10.21
1959;P002_0912;T002;2025-06-30;36609.99;20.97;3.03;2025;8.79
1960;P002_0913;T002;2025-07-01;28093.10;20.93;3.07;2025;10.04
1961;P002_0914;T002;2025-07-02;36229.44;19.83;4.17;2025;14.69
1962;P002_0916;T002;2025-07-04;22159.52;21.68;2.32;2025;6.27
1963;P002_0918;T002;2025-07-06;26945.34;21.44;2.56;2025;12.27
1964;P002_0920;T002;2025-07-08;12966.21;20.12;3.88;2025;7.54
1965;P002_0921;T002;2025-07-09;24705.06;19.64;4.36;2025;8.66
1966;P002_0922;T002;2025-07-10;41716.34;20.83;3.17;2025;7.82
1967;P002_0924;T002;2025-07-12;30140.34;19.83;4.17;2025;11.89
1968;P002_0925;T002;2025-07-13;28015.10;19.95;4.05;2025;11.71
1969;P002_0927;T002;2025-07-15;12645.53;17.09;6.91;2025;11.31
1970;P002_0928;T002;2025-07-16;9093.39;21.01;2.99;2025;11.56
1971;P002_0929;T002;2025-07-17;44902.21;22.83;1.17;2025;11.27
1972;P002_0930;T002;2025-07-18;28207.44;20.66;3.34;2025;13.17
1973;P002_0931;T002;2025-07-19;19662.91;21.82;2.18;2025;9.04
1974;P002_0933;T002;2025-07-21;35441.77;19.96;4.04;2025;14.76
1975;P002_0934;T002;2025-07-22;30846.15;17.91;6.09;2025;12.00
1976;P002_0935;T002;2025-07-23;18885.11;20.88;3.12;2025;12.49
1977;P002_0936;T002;2025-07-24;47779.84;19.72;4.28;2025;13.12
1978;P002_0937;T002;2025-07-25;43463.91;19.97;4.03;2025;12.50
1979;P002_0938;T002;2025-07-26;31686.08;20.12;3.88;2025;9.37
1980;P002_0940;T002;2025-07-28;21115.64;22.96;1.04;2025;10.86
1981;P002_0941;T002;2025-07-29;11819.41;20.49;3.51;2025;9.48
1982;P002_0942;T002;2025-07-30;20439.39;19.57;4.43;2025;11.24
1983;P002_0943;T002;2025-07-31;27545.11;18.61;5.39;2025;11.57
1984;P002_0944;T002;2025-08-01;35073.73;21.62;2.38;2025;18.90
1985;P002_0945;T002;2025-08-02;28170.15;22.90;1.10;2025;14.95
1986;P002_0946;T002;2025-08-03;33252.69;20.47;3.53;2025;14.10
1987;P002_0947;T002;2025-08-04;11711.05;18.11;5.89;2025;16.44
1988;P002_0949;T002;2025-08-06;26363.10;22.46;1.54;2025;13.86
1989;P002_0950;T002;2025-08-07;43155.45;18.50;5.50;2025;14.40
1990;P002_0951;T002;2025-08-08;33901.76;21.00;3.00;2025;13.30
1991;P002_0952;T002;2025-08-09;37639.81;22.09;1.91;2025;12.61
1992;P002_0953;T002;2025-08-10;33782.77;20.78;3.22;2025;11.89
1993;P002_0954;T002;2025-08-11;32343.82;20.06;3.94;2025;13.38
1994;P002_0955;T002;2025-08-12;37689.38;22.69;1.31;2025;14.72
1995;P002_0957;T002;2025-08-14;26588.39;19.11;4.89;2025;14.50
1996;P002_0958;T002;2025-08-15;31120.01;17.85;6.15;2025;14.95
1997;P002_0959;T002;2025-08-16;25174.04;22.23;1.77;2025;9.62
1998;P002_0961;T002;2025-08-18;16972.27;20.46;3.54;2025;14.93
1999;P002_0963;T002;2025-08-20;20596.16;20.12;3.88;2025;12.72
2000;P002_0964;T002;2025-08-21;8559.95;20.07;3.93;2025;12.71
2001;P002_0965;T002;2025-08-22;25435.62;19.53;4.47;2025;12.25
2002;P002_0966;T002;2025-08-23;13557.55;18.29;5.71;2025;11.84
2003;P002_0967;T002;2025-08-24;30485.96;19.56;4.44;2025;14.30
2004;P002_0968;T002;2025-08-25;13583.22;20.61;3.39;2025;16.28
2005;P002_0969;T002;2025-08-26;18197.83;21.70;2.30;2025;9.90
2006;P002_0970;T002;2025-08-27;8059.03;20.58;3.42;2025;10.30
2007;P002_0971;T002;2025-08-28;36326.23;21.98;2.02;2025;14.48
2008;P002_0972;T002;2025-08-29;3380.48;22.54;1.46;2025;12.39
2009;P002_0973;T002;2025-08-30;7850.85;22.55;1.45;2025;11.25
2010;P002_0974;T002;2025-08-31;29225.98;21.36;2.64;2025;11.73
2011;P002_0975;T002;2025-09-01;28021.66;20.90;3.10;2025;16.45
2012;P002_0976;T002;2025-09-02;20356.78;19.39;4.61;2025;18.81
2013;P002_0977;T002;2025-09-03;9544.76;21.35;2.65;2025;16.45
2014;P002_0978;T002;2025-09-04;15628.37;22.80;1.20;2025;16.78
2015;P002_0979;T002;2025-09-05;14632.51;21.50;2.50;2025;14.83
2016;P002_0980;T002;2025-09-06;7748.16;23.02;0.98;2025;17.07
2017;P002_0981;T002;2025-09-07;30943.17;18.82;5.18;2025;20.44
2018;P002_0982;T002;2025-09-08;21526.83;18.62;5.38;2025;14.01
2019;P002_0983;T002;2025-09-09;13031.44;22.00;2.00;2025;17.41
2020;P002_0984;T002;2025-09-10;15519.76;21.55;2.45;2025;15.35
2021;P002_0985;T002;2025-09-11;18094.21;22.71;1.29;2025;18.24
2022;P002_0986;T002;2025-09-12;2684.90;20.55;3.45;2025;20.77
2023;P002_0987;T002;2025-09-13;11438.01;19.68;4.32;2025;13.03
2024;P002_0988;T002;2025-09-14;7835.25;21.07;2.93;2025;16.51
2025;P002_0989;T002;2025-09-15;5649.42;19.17;4.83;2025;17.41
2026;P002_0990;T002;2025-09-16;10694.47;18.88;5.12;2025;20.24
2027;P002_0991;T002;2025-09-17;35769.56;22.34;1.66;2025;14.72
2028;P002_0992;T002;2025-09-18;19328.35;22.08;1.92;2025;11.29
2029;P002_0993;T002;2025-09-19;9197.84;21.81;2.19;2025;20.49
2030;P002_0994;T002;2025-09-20;13725.35;18.72;5.28;2025;20.23
2031;P002_0995;T002;2025-09-21;26082.44;21.15;2.85;2025;21.38
2032;P002_0996;T002;2025-09-22;19502.34;19.21;4.79;2025;16.83
2033;P002_0997;T002;2025-09-23;12076.67;22.40;1.60;2025;18.91
2034;P002_0998;T002;2025-09-24;6645.51;19.67;4.33;2025;17.28
2035;P002_0999;T002;2025-09-25;14295.67;19.29;4.71;2025;17.04
2036;P002_1000;T002;2025-09-26;12736.87;20.91;3.09;2025;18.90
2037;P002_1001;T002;2025-09-27;17025.01;19.69;4.31;2025;17.39
2038;P002_1002;T002;2025-09-28;16558.56;22.91;1.09;2025;16.16
2039;P002_1003;T002;2025-09-29;18379.40;19.78;4.22;2025;16.98
2040;P002_1004;T002;2025-09-30;5972.55;19.26;4.74;2025;15.91
2041;P002_1005;T002;2025-10-01;16582.16;17.84;6.16;2025;16.82
2042;P002_1006;T002;2025-10-02;10104.21;20.66;3.34;2025;21.30
2043;P002_1007;T002;2025-10-03;26193.05;19.90;4.10;2025;20.90
2044;P002_1008;T002;2025-10-04;4256.07;18.66;5.34;2025;20.11
2045;P002_1009;T002;2025-10-05;24625.05;22.86;1.14;2025;22.51
2046;P002_1010;T002;2025-10-06;9236.90;22.05;1.95;2025;20.16
2047;P002_1011;T002;2025-10-07;4326.61;20.84;3.16;2025;21.13
2048;P002_1012;T002;2025-10-08;4770.30;22.75;1.25;2025;19.50
2049;P002_1013;T002;2025-10-09;5251.69;21.37;2.63;2025;20.11
2050;P002_1014;T002;2025-10-10;8712.87;19.58;4.42;2025;21.97
2051;P002_1015;T002;2025-10-11;8179.83;19.86;4.14;2025;18.46
2052;P002_1016;T002;2025-10-12;4255.42;22.09;1.91;2025;21.34
2053;P002_1017;T002;2025-10-13;6497.89;21.39;2.61;2025;21.57
2054;P002_1018;T002;2025-10-14;24214.37;20.65;3.35;2025;18.98
2055;P002_1019;T002;2025-10-15;16479.35;20.09;3.91;2025;20.44
2056;P002_1020;T002;2025-10-16;8848.00;21.80;2.20;2025;18.27
2057;P002_1021;T002;2025-10-17;5922.92;19.62;4.38;2025;17.57
2058;P002_1022;T002;2025-10-18;5903.84;21.10;2.90;2025;19.52
2059;P002_1023;T002;2025-10-19;9330.71;22.92;1.08;2025;23.55
2060;P002_1024;T002;2025-10-20;1732.29;19.57;4.43;2025;24.00
2061;P002_1025;T002;2025-10-21;3571.88;19.25;4.75;2025;18.50
2062;P002_1026;T002;2025-10-22;598.33;19.68;4.32;2025;17.45
2063;P002_1027;T002;2025-10-23;6859.37;22.26;1.74;2025;22.30
2064;P002_1028;T002;2025-10-24;8095.22;21.75;2.25;2025;24.86
2065;P002_1029;T002;2025-10-25;3006.08;20.96;3.04;2025;21.20
2066;P002_1030;T002;2025-10-26;12224.41;20.09;3.91;2025;20.99
2067;P002_1031;T002;2025-10-27;1029.39;22.15;1.85;2025;20.83
2068;P002_1032;T002;2025-10-28;576.55;20.10;3.90;2025;20.05
2069;P002_1033;T002;2025-10-29;5233.91;21.52;2.48;2025;21.24
2070;P002_1034;T002;2025-10-30;8168.15;19.94;4.06;2025;22.51
2071;P002_1035;T002;2025-10-31;11503.69;19.76;4.24;2025;22.09
2072;P002_1036;T002;2025-11-01;2151.97;19.44;4.56;2025;26.62
2073;P002_1037;T002;2025-11-02;8861.66;20.41;3.59;2025;22.38
2074;P002_1038;T002;2025-11-03;3281.53;20.52;3.48;2025;24.28
2075;P002_1039;T002;2025-11-04;2753.90;21.14;2.86;2025;23.80
2076;P002_1040;T002;2025-11-05;5182.97;16.18;7.82;2025;26.48
2077;P002_1041;T002;2025-11-06;5557.48;19.49;4.51;2025;26.78
2078;P002_1042;T002;2025-11-07;265.16;20.39;3.61;2025;18.84
2079;P002_1043;T002;2025-11-08;10564.53;22.85;1.15;2025;25.49
2080;P002_1044;T002;2025-11-09;8138.75;19.51;4.49;2025;25.61
2081;P002_1045;T002;2025-11-10;1092.52;21.05;2.95;2025;28.57
2082;P002_1046;T002;2025-11-11;4120.21;22.67;1.33;2025;23.13
2083;P002_1047;T002;2025-11-12;3977.45;18.92;5.08;2025;24.49
2084;P002_1048;T002;2025-11-13;3416.34;21.62;2.38;2025;23.64
2085;P002_1049;T002;2025-11-14;1182.61;19.98;4.02;2025;25.45
2086;P002_1050;T002;2025-11-15;958.90;20.20;3.80;2025;26.59
2087;P002_1051;T002;2025-11-16;2132.81;19.52;4.48;2025;22.10
2088;P002_1052;T002;2025-11-17;6016.31;19.63;4.37;2025;24.06
2089;P002_1053;T002;2025-11-18;3995.99;22.79;1.21;2025;23.67
2090;P002_1054;T002;2025-11-19;1409.22;21.58;2.42;2025;24.77
2091;P002_1055;T002;2025-11-20;4824.68;22.25;1.75;2025;24.25
2092;P002_1056;T002;2025-11-21;0.05;21.71;2.29;2025;22.21
2093;P002_1057;T002;2025-11-22;5210.34;19.08;4.92;2025;26.71
2094;P002_1058;T002;2025-11-23;50.37;21.51;2.49;2025;27.83
2095;P002_1059;T002;2025-11-24;1408.59;22.64;1.36;2025;27.30
2096;P002_1060;T002;2025-11-25;287.93;19.89;4.11;2025;24.33
2097;P002_1061;T002;2025-11-26;194.74;22.78;1.22;2025;23.81
2098;P002_1062;T002;2025-11-27;5607.74;21.38;2.62;2025;22.16
2099;P002_1063;T002;2025-11-28;918.67;22.99;1.01;2025;27.08
2100;P002_1064;T002;2025-11-29;2093.20;20.54;3.46;2025;28.29
2101;P002_1065;T002;2025-11-30;1395.62;19.06;4.94;2025;24.95
2102;P002_1066;T002;2025-12-01;2117.35;20.69;3.31;2025;28.61
2103;P002_1067;T002;2025-12-02;1483.50;22.65;1.35;2025;28.39
2104;P002_1068;T002;2025-12-03;100.08;18.09;5.91;2025;30.90
2105;P002_1069;T002;2025-12-04;3309.16;17.75;6.25;2025;31.38
2106;P002_1070;T002;2025-12-05;604.67;20.65;3.35;2025;28.14
2107;P002_1071;T002;2025-12-06;37.15;19.61;4.39;2025;29.46
2108;P002_1072;T002;2025-12-07;604.40;21.04;2.96;2025;28.72
2109;P002_1073;T002;2025-12-08;5685.59;22.49;1.51;2025;30.88
2110;P002_1074;T002;2025-12-09;3546.27;19.70;4.30;2025;27.74
2111;P002_1075;T002;2025-12-10;604.24;17.74;6.26;2025;30.22
2112;P002_1076;T002;2025-12-11;847.62;22.51;1.49;2025;26.87
2113;P002_1077;T002;2025-12-12;796.18;19.72;4.28;2025;27.69
2114;P002_1078;T002;2025-12-13;7282.26;20.02;3.98;2025;28.47
2115;P002_1079;T002;2025-12-14;2088.33;22.47;1.53;2025;27.58
2116;P002_1080;T002;2025-12-15;1759.17;20.60;3.40;2025;30.62
2117;P002_1081;T002;2025-12-16;3043.95;20.73;3.27;2025;30.03
2118;P002_1082;T002;2025-12-17;1450.00;21.76;2.24;2025;28.38
2119;P002_1083;T002;2025-12-18;779.74;22.95;1.05;2025;28.78
2120;P002_1084;T002;2025-12-19;847.29;20.89;3.11;2025;26.15
2121;P002_1085;T002;2025-12-20;1120.75;22.75;1.25;2025;24.46
2122;P002_1086;T002;2025-12-21;787.24;18.22;5.78;2025;29.55
2123;P002_1087;T002;2025-12-22;2699.56;21.54;2.46;2025;25.70
2124;P002_1088;T002;2025-12-23;1063.71;20.12;3.88;2025;28.06
2125;P002_1089;T002;2025-12-24;2529.80;22.93;1.07;2025;28.24
2126;P002_1090;T002;2025-12-25;976.35;20.51;3.49;2025;24.21
2127;P002_1091;T002;2025-12-26;1025.09;19.62;4.38;2025;29.28
2128;P002_1092;T002;2025-12-27;0.94;21.61;2.39;2025;28.26
2129;P002_1093;T002;2025-12-28;3155.91;21.63;2.37;2025;28.80
2130;P002_1094;T002;2025-12-29;1640.43;22.00;2.00;2025;25.47
2131;P002_1095;T002;2025-12-30;2696.66;20.13;3.87;2025;30.75
2132;P002_1096;T002;2025-12-31;0.58;19.80;4.20;2025;26.39
2133;P003_0002;T003;2023-01-02;5340.76;20.43;3.57;2023;36.52
2134;P003_0003;T003;2023-01-03;1040.82;22.49;1.51;2023;28.69
2135;P003_0004;T003;2023-01-04;4535.36;21.39;2.61;2023;24.64
2136;P003_0005;T003;2023-01-05;1108.29;21.04;2.96;2023;27.58
2137;P003_0006;T003;2023-01-06;1001.68;21.25;2.75;2023;28.39
2138;P003_0007;T003;2023-01-07;2998.54;21.11;2.89;2023;31.34
2139;P003_0008;T003;2023-01-08;1.10;20.57;3.43;2023;31.60
2140;P003_0009;T003;2023-01-09;16.14;20.90;3.10;2023;27.62
2141;P003_0010;T003;2023-01-10;910.15;22.44;1.57;2023;29.27
2142;P003_0011;T003;2023-01-11;325.99;20.38;3.62;2023;30.10
2143;P003_0012;T003;2023-01-12;3216.92;19.66;4.35;2023;30.38
2144;P003_0013;T003;2023-01-13;439.28;21.12;2.88;2023;28.47
2145;P003_0014;T003;2023-01-14;95.94;21.64;2.34;2023;31.58
2146;P003_0015;T003;2023-01-15;12335.30;20.51;3.50;2023;26.34
2147;P003_0016;T003;2023-01-16;1687.11;20.79;3.21;2023;32.61
2148;P003_0017;T003;2023-01-17;2637.66;20.70;3.31;2023;28.15
2149;P003_0018;T003;2023-01-18;108.08;21.97;2.03;2023;32.50
2150;P003_0019;T003;2023-01-19;1060.87;21.15;2.86;2023;30.35
2151;P003_0020;T003;2023-01-20;2875.63;21.34;2.67;2023;30.37
2152;P003_0021;T003;2023-01-21;278.00;20.56;3.44;2023;29.56
2153;P003_0022;T003;2023-01-22;4540.62;21.69;2.31;2023;25.14
2154;P003_0023;T003;2023-01-23;1054.62;21.98;2.02;2023;30.50
2155;P003_0024;T003;2023-01-24;1796.09;21.26;2.74;2023;29.34
2156;P003_0025;T003;2023-01-25;1092.79;21.61;2.38;2023;29.39
2157;P003_0026;T003;2023-01-26;17525.11;21.91;2.08;2023;32.72
2158;P003_0027;T003;2023-01-27;3098.47;21.40;2.60;2023;27.52
2159;P003_0028;T003;2023-01-28;488.35;21.60;2.40;2023;30.51
2160;P003_0029;T003;2023-01-29;7859.43;21.72;2.28;2023;29.27
2161;P003_0030;T003;2023-01-30;343.03;20.74;3.26;2023;30.74
2162;P003_0031;T003;2023-01-31;3981.49;21.49;2.51;2023;30.21
2163;P003_0032;T003;2023-02-01;16.31;21.92;2.09;2023;26.26
2164;P003_0033;T003;2023-02-02;299.60;21.48;2.52;2023;30.60
2165;P003_0034;T003;2023-02-03;4145.31;20.58;3.43;2023;28.60
2166;P003_0035;T003;2023-02-04;7576.74;20.82;3.19;2023;29.35
2167;P003_0036;T003;2023-02-05;4754.58;22.20;1.80;2023;31.75
2168;P003_0037;T003;2023-02-06;3041.02;20.57;3.43;2023;29.66
2169;P003_0038;T003;2023-02-07;2844.74;21.16;2.84;2023;26.21
2170;P003_0039;T003;2023-02-08;288.70;21.49;2.51;2023;22.42
2171;P003_0040;T003;2023-02-09;1475.69;21.90;2.10;2023;28.40
2172;P003_0041;T003;2023-02-10;2149.63;19.20;4.79;2023;27.74
2173;P003_0042;T003;2023-02-11;11681.95;21.79;2.21;2023;28.47
2174;P003_0043;T003;2023-02-12;6273.90;21.40;2.59;2023;29.48
2175;P003_0044;T003;2023-02-13;183.17;20.03;3.97;2023;26.56
2176;P003_0045;T003;2023-02-14;6886.58;21.76;2.25;2023;26.49
2177;P003_0046;T003;2023-02-15;2962.72;21.20;2.80;2023;29.88
2178;P003_0047;T003;2023-02-16;2031.70;21.15;2.85;2023;31.71
2179;P003_0048;T003;2023-02-17;8812.70;21.70;2.30;2023;30.61
2180;P003_0049;T003;2023-02-18;12544.09;21.35;2.65;2023;29.30
2181;P003_0050;T003;2023-02-19;13313.39;21.61;2.38;2023;27.49
2182;P003_0051;T003;2023-02-20;1827.62;20.51;3.48;2023;24.73
2183;P003_0052;T003;2023-02-21;3652.47;20.80;3.20;2023;28.95
2184;P003_0053;T003;2023-02-22;8474.99;22.12;1.89;2023;30.23
2185;P003_0054;T003;2023-02-23;14839.28;20.83;3.16;2023;27.38
2186;P003_0055;T003;2023-02-24;3829.31;20.37;3.61;2023;24.52
2187;P003_0056;T003;2023-02-25;5164.41;21.74;2.26;2023;30.67
2188;P003_0057;T003;2023-02-26;1800.52;22.78;1.22;2023;27.35
2189;P003_0058;T003;2023-02-27;1649.20;21.67;2.32;2023;27.41
2190;P003_0059;T003;2023-02-28;15341.90;21.80;2.21;2023;27.61
2191;P003_0060;T003;2023-03-01;22048.53;20.78;3.22;2023;24.60
