record_id;turbine_id;date;generated_energy_kwh;operating_hours;inactive_hours;year;temperature_c
P004_0249;T004;2023-09-06;3936.64;22.8;1.2;2023;15.59
P004_0250;T004;2023-09-07;7615.04;21.05;2.95;2023;15.16
P004_0251;T004;2023-09-08;18401.45;19.4;4.6;2023;18.69
P004_0252;T004;2023-09-09;6130.85;21.57;2.43;2023;18.48
P004_0253;T004;2023-09-10;12040.66;20.75;3.25;2023;12.19
P004_0254;T004;2023-09-11;15336.68;21.7;2.3;2023;17.63
P004_0255;T004;2023-09-12;3584.48;17.49;6.51;2023;15.72
P004_0256;T004;2023-09-13;8802.83;20.39;3.61;2023;18.64
P004_0257;T004;2023-09-14;301.27;20.81;3.19;2023;11.32
P004_0258;T004;2023-09-15;4058.97;19.48;4.52;2023;18.25
P004_0259;T004;2023-09-16;6859.67;20.63;3.37;2023;18.81
P004_0260;T004;2023-09-17;3203.12;19.83;4.17;2023;17.07
P004_0261;T004;2023-09-18;19798.84;20.64;3.36;2023;16.69
P004_0262;T004;2023-09-19;2403.92;18.53;5.47;2023;14.34
P004_0263;T004;2023-09-20;6398.79;21.93;2.07;2023;18.85
P004_0264;T004;2023-09-21;9441.37;22.9;1.1;2023;18.65
P004_0265;T004;2023-09-22;18129.23;21.87;2.13;2023;16.26
P004_0266;T004;2023-09-23;2353.76;22.61;1.39;2023;13.58
P004_0267;T004;2023-09-24;16085.35;22.4;1.6;2023;16.7
P004_0268;T004;2023-09-25;6944.1;22.27;1.73;2023;16.68
P004_0269;T004;2023-09-26;3346.39;22.86;1.14;2023;18.58
P004_0270;T004;2023-09-27;8983.53;20.73;3.27;2023;15.97
P004_0271;T004;2023-09-28;7370.93;19.93;4.07;2023;18.04
P004_0272;T004;2023-09-29;4346.98;22.61;1.39;2023;15.46
P004_0273;T004;2023-09-30;6878.72;21.42;2.58;2023;18.3
P004_0274;T004;2023-10-01;4671.83;22.31;1.69;2023;18.21
P004_0275;T004;2023-10-02;7016.61;22.33;1.67;2023;16.31
P004_0276;T004;2023-10-03;8557.39;20.82;3.18;2023;19.71
P004_0277;T004;2023-10-04;14747.66;21.75;2.25;2023;22.43
P004_0278;T004;2023-10-05;1684.16;20.13;3.87;2023;22.62
P004_0279;T004;2023-10-06;20667.92;22.57;1.43;2023;19.95
P004_0280;T004;2023-10-07;589.33;20.67;3.33;2023;17.97
P004_0281;T004;2023-10-08;4432.36;20.43;3.57;2023;21.16
P004_0282;T004;2023-10-09;7534.61;20.52;3.48;2023;22.95
P004_0283;T004;2023-10-10;5577.69;20.17;3.83;2023;17.51
P004_0284;T004;2023-10-11;2864.74;19.77;4.23;2023;23.72
P004_0285;T004;2023-10-12;3525.4;20.83;3.17;2023;22.88
P004_0286;T004;2023-10-13;2532.87;19.17;4.83;2023;22.78
P004_0287;T004;2023-10-14;2345.24;19.91;4.09;2023;22.11
P004_0288;T004;2023-10-15;8218.23;22.34;1.66;2023;21.77
P004_0289;T004;2023-10-16;5468.21;21.52;2.48;2023;16.45
P004_0290;T004;2023-10-17;2022.41;23.03;0.97;2023;22.5
P004_0291;T004;2023-10-18;7759.68;22.63;1.37;2023;17.18
P004_0292;T004;2023-10-19;5015.93;22.33;1.67;2023;22.78
P004_0293;T004;2023-10-20;6231.68;18.93;5.07;2023;22.17
P004_0294;T004;2023-10-21;5814.24;18.59;5.41;2023;22.77
P004_0295;T004;2023-10-22;1481.57;19.78;4.22;2023;20.44
P004_0296;T004;2023-10-23;1763.52;21.02;2.98;2023;21.81
P004_0297;T004;2023-10-24;5468.64;20.54;3.46;2023;21.58
P004_0298;T004;2023-10-25;4916.91;21.14;2.86;2023;21.84
P004_0299;T004;2023-10-26;3239.0;21.76;2.24;2023;20.34
P004_0300;T004;2023-10-27;3208.57;21.07;2.93;2023;21.27
P004_0301;T004;2023-10-28;6787.86;19.82;4.18;2023;19.45
P004_0302;T004;2023-10-29;1231.32;18.03;5.97;2023;19.22
P004_0303;T004;2023-10-30;4144.52;19.49;4.51;2023;21.12
P004_0304;T004;2023-10-31;2094.27;20.78;3.22;2023;21.99
P004_0305;T004;2023-11-01;1966.46;21.0;3.0;2023;27.97
P004_0306;T004;2023-11-02;5799.12;20.02;3.98;2023;24.58
P004_0307;T004;2023-11-03;4130.59;20.39;3.61;2023;26.34
P004_0308;T004;2023-11-04;4331.56;20.0;4.0;2023;25.5
P004_0309;T004;2023-11-05;6814.57;20.35;3.65;2023;25.2
P004_0310;T004;2023-11-06;1950.04;19.58;4.42;2023;22.13
P004_0311;T004;2023-11-07;3539.78;19.92;4.08;2023;23.92
P004_0312;T004;2023-11-08;1201.22;19.27;4.73;2023;24.08
P004_0313;T004;2023-11-09;2891.14;20.36;3.64;2023;25.41
P004_0314;T004;2023-11-10;1505.39;19.84;4.16;2023;23.07
P004_0315;T004;2023-11-11;2201.31;22.27;1.73;2023;25.24
P004_0316;T004;2023-11-12;3077.14;22.04;1.96;2023;28.79
P004_0317;T004;2023-11-13;655.94;20.64;3.36;2023;24.21
P004_0318;T004;2023-11-14;8794.98;19.88;4.12;2023;22.74
P004_0319;T004;2023-11-15;408.72;22.09;1.91;2023;25.72
P004_0320;T004;2023-11-16;282.32;21.91;2.09;2023;26.54
P004_0321;T004;2023-11-17;4978.71;21.74;2.26;2023;22.97
P004_0322;T004;2023-11-18;3211.16;22.44;1.56;2023;28.16
P004_0323;T004;2023-11-19;2763.47;21.36;2.64;2023;24.19
P004_0324;T004;2023-11-20;2720.72;22.93;1.07;2023;25.19
P004_0325;T004;2023-11-21;1308.54;22.12;1.88;2023;25.09
P004_0326;T004;2023-11-22;402.76;21.88;2.12;2023;22.33
P004_0327;T004;2023-11-23;1353.51;19.82;4.18;2023;24.14
P004_0328;T004;2023-11-24;468.12;20.9;3.1;2023;25.02
P004_0329;T004;2023-11-25;3376.7;21.71;2.29;2023;24.1
P004_0330;T004;2023-11-26;1050.46;21.7;2.3;2023;24.89
P004_0331;T004;2023-11-27;354.64;21.82;2.18;2023;22.99
P004_0332;T004;2023-11-28;805.07;22.95;1.05;2023;26.32
P004_0333;T004;2023-11-29;1785.23;19.13;4.87;2023;22.05
P004_0334;T004;2023-11-30;503.05;20.2;3.8;2023;25.39
P004_0335;T004;2023-12-01;253.49;21.38;2.62;2023;29.3
P004_0336;T004;2023-12-02;1390.26;20.05;3.95;2023;24.88
P004_0337;T004;2023-12-03;1307.53;23.05;0.95;2023;30.66
P004_0338;T004;2023-12-04;448.26;21.46;2.54;2023;28.23
P004_0339;T004;2023-12-05;511.51;20.74;3.26;2023;27.98
P004_0340;T004;2023-12-06;1134.8;20.63;3.37;2023;29.68
P004_0341;T004;2023-12-07;38.17;20.54;3.46;2023;32.6
P004_0342;T004;2023-12-08;48.42;20.62;3.38;2023;26.68
P004_0343;T004;2023-12-09;264.19;21.52;2.48;2023;34.08
P004_0344;T004;2023-12-10;570.68;21.13;2.87;2023;31.7
P004_0345;T004;2023-12-11;1266.82;21.19;2.81;2023;25.36
P004_0346;T004;2023-12-12;3712.26;22.89;1.11;2023;28.89
P004_0347;T004;2023-12-13;2170.3;22.77;1.23;2023;28.38
P004_0348;T004;2023-12-14;686.26;21.41;2.59;2023;28.04
P004_0349;T004;2023-12-15;713.93;18.64;5.36;2023;26.57
P004_0350;T004;2023-12-16;108.33;21.94;2.06;2023;28.42
P004_0351;T004;2023-12-17;871.73;22.22;1.78;2023;25.77
P004_0352;T004;2023-12-18;505.23;22.8;1.2;2023;31.15
P004_0353;T004;2023-12-19;1273.71;21.25;2.75;2023;27.35
P004_0354;T004;2023-12-20;188.8;22.25;1.75;2023;29.98
P004_0355;T004;2023-12-21;1412.64;21.07;2.93;2023;28.01
P004_0356;T004;2023-12-22;4088.39;21.8;2.2;2023;22.96
P004_0357;T004;2023-12-23;556.89;19.53;4.47;2023;30.18
P004_0358;T004;2023-12-24;1295.83;21.43;2.57;2023;26.63
P004_0359;T004;2023-12-25;2014.77;22.94;1.06;2023;27.38
P004_0360;T004;2023-12-26;344.44;19.6;4.4;2023;28.59
P004_0361;T004;2023-12-27;803.78;20.24;3.76;2023;31.22
P004_0362;T004;2023-12-28;700.42;20.78;3.22;2023;29.89
P004_0363;T004;2023-12-29;791.98;21.14;2.86;2023;25.62
P004_0364;T004;2023-12-30;194.69;21.96;2.04;2023;30.1
P004_0365;T004;2023-12-31;647.0;20.67;3.33;2023;30.47
P004_0366;T004;2024-01-01;1612.81;22.72;1.28;2024;28.08
P004_0367;T004;2024-01-02;3979.15;18.68;5.32;2024;26.54
P004_0368;T004;2024-01-03;2612.21;22.44;1.56;2024;28.31
P004_0369;T004;2024-01-04;6948.07;19.78;4.22;2024;26.73
P004_0370;T004;2024-01-05;203.93;19.14;4.86;2024;27.77
P004_0371;T004;2024-01-06;2505.58;21.69;2.31;2024;30.52
P004_0372;T004;2024-01-07;1067.23;20.61;3.39;2024;28.06
P004_0373;T004;2024-01-08;7656.83;19.68;4.32;2024;27.55
P004_0374;T004;2024-01-09;157.93;19.22;4.78;2024;29.27
P004_0375;T004;2024-01-10;182.35;20.68;3.32;2024;31.15
P004_0376;T004;2024-01-11;334.09;22.67;1.33;2024;31.95
P004_0377;T004;2024-01-12;0.91;21.6;2.4;2024;33.05
P004_0378;T004;2024-01-13;392.32;20.57;3.43;2024;31.17
P004_0379;T004;2024-01-14;234.39;21.54;2.46;2024;29.76
P004_0380;T004;2024-01-15;1162.68;20.68;3.32;2024;26.46
P004_0381;T004;2024-01-16;1273.13;18.69;5.31;2024;29.5
P004_0382;T004;2024-01-17;5333.19;19.25;4.75;2024;26.06
P004_0383;T004;2024-01-18;2627.82;20.45;3.55;2024;32.96
P004_0384;T004;2024-01-19;364.01;21.1;2.9;2024;30.59
P004_0385;T004;2024-01-20;196.63;22.3;1.7;2024;31.6
P004_0386;T004;2024-01-21;1930.84;21.54;2.46;2024;31.85
P004_0387;T004;2024-01-22;75.3;21.91;2.09;2024;26.87
P004_0388;T004;2024-01-23;5784.73;20.63;3.37;2024;31.87
P004_0389;T004;2024-01-24;3293.88;19.33;4.67;2024;31.95
P004_0390;T004;2024-01-25;560.04;22.06;1.94;2024;30.76
P004_0391;T004;2024-01-26;16.05;21.72;2.28;2024;27.47
P004_0392;T004;2024-01-27;3771.44;17.65;6.35;2024;31.45
P004_0393;T004;2024-01-28;1025.42;19.5;4.5;2024;25.19
P004_0394;T004;2024-01-29;4275.32;19.72;4.28;2024;27.69
P004_0395;T004;2024-01-30;42.73;21.54;2.46;2024;25.66
P004_0396;T004;2024-01-31;430.84;19.72;4.28;2024;33.64
P004_0397;T004;2024-02-01;1354.75;20.7;3.3;2024;26.17
P004_0398;T004;2024-02-02;1387.1;20.72;3.28;2024;24.73
P004_0399;T004;2024-02-03;790.31;20.79;3.21;2024;25.34
P004_0400;T004;2024-02-04;2522.25;19.81;4.19;2024;28.03
P004_0401;T004;2024-02-05;253.6;20.02;3.98;2024;26.25
P004_0402;T004;2024-02-06;991.42;19.74;4.26;2024;28.51
P004_0403;T004;2024-02-07;1679.97;21.49;2.51;2024;29.51
P004_0404;T004;2024-02-08;2454.91;21.66;2.34;2024;29.19
P004_0405;T004;2024-02-09;2786.25;20.03;3.97;2024;28.97
P004_0406;T004;2024-02-10;310.12;22.25;1.75;2024;25.59
P004_0407;T004;2024-02-11;118.75;20.53;3.47;2024;26.33
P004_0408;T004;2024-02-12;6612.26;22.67;1.33;2024;26.56
P004_0409;T004;2024-02-13;2473.02;19.93;4.07;2024;26.89
P004_0410;T004;2024-02-14;530.95;18.09;5.91;2024;30.23
P004_0411;T004;2024-02-15;7100.38;21.9;2.1;2024;25.48
P004_0412;T004;2024-02-16;2105.66;21.93;2.07;2024;28.51
P004_0413;T004;2024-02-17;5141.3;20.41;3.59;2024;28.15
P004_0414;T004;2024-02-18;1953.43;19.93;4.07;2024;28.22
P004_0415;T004;2024-02-19;9905.72;20.74;3.26;2024;30.69
P004_0416;T004;2024-02-20;8541.45;20.82;3.18;2024;29.21
P004_0417;T004;2024-02-21;1528.01;21.12;2.88;2024;29.05
P004_0418;T004;2024-02-22;5307.23;22.48;1.52;2024;28.31
P004_0419;T004;2024-02-23;4127.43;21.73;2.27;2024;28.63
P004_0420;T004;2024-02-24;9017.04;21.63;2.37;2024;26.99
P004_0421;T004;2024-02-25;825.76;21.17;2.83;2024;27.73
P004_0422;T004;2024-02-26;4291.1;20.98;3.02;2024;28.69
P004_0423;T004;2024-02-27;5542.69;19.6;4.4;2024;30.65
P004_0424;T004;2024-02-28;210.54;21.08;2.92;2024;25.76
P004_0425;T004;2024-02-29;504.1;16.4;7.6;2024;25.55
P004_0426;T004;2024-03-01;118.87;19.59;4.41;2024;23.42
P004_0427;T004;2024-03-02;2255.49;20.85;3.15;2024;24.88
P004_0428;T004;2024-03-03;6233.74;21.42;2.58;2024;22.11
P004_0429;T004;2024-03-04;9557.01;20.69;3.31;2024;22.49
P004_0430;T004;2024-03-05;3939.45;21.62;2.38;2024;20.1
P004_0431;T004;2024-03-06;10255.69;17.81;6.19;2024;22.26
P004_0432;T004;2024-03-07;714.6;20.66;3.34;2024;22.52
P004_0433;T004;2024-03-08;386.75;18.86;5.14;2024;23.52
P004_0434;T004;2024-03-09;3224.05;19.67;4.33;2024;21.05
P004_0435;T004;2024-03-10;5350.56;20.65;3.35;2024;22.99
P004_0436;T004;2024-03-11;4400.23;22.53;1.47;2024;21.37
P004_0437;T004;2024-03-12;278.85;21.75;2.25;2024;23.23
P004_0438;T004;2024-03-13;3643.08;20.58;3.42;2024;23.14
P004_0439;T004;2024-03-14;1143.22;20.97;3.03;2024;20.99
P004_0440;T004;2024-03-15;7277.59;19.84;4.16;2024;21.55
P004_0441;T004;2024-03-16;5636.29;20.37;3.63;2024;22.88
P004_0442;T004;2024-03-17;1934.18;22.1;1.9;2024;22.15
P004_0443;T004;2024-03-18;2727.0;19.29;4.71;2024;21.82
P004_0444;T004;2024-03-19;1851.51;22.08;1.92;2024;24.65
P004_0445;T004;2024-03-20;4727.27;20.89;3.11;2024;21.59
P004_0446;T004;2024-03-21;10878.69;22.39;1.61;2024;22.56
P004_0447;T004;2024-03-22;2320.4;22.82;1.18;2024;23.88
P004_0448;T004;2024-03-23;6967.78;18.58;5.42;2024;20.71
P004_0449;T004;2024-03-24;3560.65;19.82;4.18;2024;21.47
P004_0450;T004;2024-03-25;2895.35;19.72;4.28;2024;21.59
P004_0451;T004;2024-03-26;4872.04;18.9;5.1;2024;20.64
P004_0452;T004;2024-03-27;2523.18;19.69;4.31;2024;20.3
P004_0453;T004;2024-03-28;4569.4;23.01;0.99;2024;23.64
P004_0454;T004;2024-03-29;2237.75;21.51;2.49;2024;22.52
P004_0455;T004;2024-03-30;24179.29;22.3;1.7;2024;26.75
P004_0456;T004;2024-03-31;7807.08;22.88;1.12;2024;24.25
P004_0457;T004;2024-04-01;3854.99;20.25;3.75;2024;19.0
P004_0458;T004;2024-04-02;7696.08;20.61;3.39;2024;17.65
P004_0459;T004;2024-04-03;7242.79;21.38;2.62;2024;16.41
P004_0460;T004;2024-04-04;6780.37;21.56;2.44;2024;15.88
P004_0461;T004;2024-04-05;10726.23;19.87;4.13;2024;15.83
P004_0462;T004;2024-04-06;10937.87;18.91;5.09;2024;24.94
P004_0463;T004;2024-04-07;6065.34;22.85;1.15;2024;21.4
P004_0464;T004;2024-04-08;5518.6;20.6;3.4;2024;14.17
P004_0465;T004;2024-04-09;6913.25;20.76;3.24;2024;18.01
P004_0466;T004;2024-04-10;1051.84;22.0;2.0;2024;19.46
P004_0467;T004;2024-04-11;2523.49;21.1;2.9;2024;19.25
P004_0468;T004;2024-04-12;20249.17;21.37;2.63;2024;22.96
P004_0469;T004;2024-04-13;26451.15;22.73;1.27;2024;21.19
P004_0470;T004;2024-04-14;8084.65;21.01;2.99;2024;14.56
P004_0471;T004;2024-04-15;12031.71;19.79;4.21;2024;20.6
P004_0472;T004;2024-04-16;11996.09;20.6;3.4;2024;18.61
P004_0473;T004;2024-04-17;42949.0;20.86;3.14;2024;20.75
P004_0474;T004;2024-04-18;21873.88;22.83;1.17;2024;22.17
P004_0475;T004;2024-04-19;11037.61;22.24;1.76;2024;18.23
P004_0476;T004;2024-04-20;5341.12;22.08;1.92;2024;17.75
P004_0477;T004;2024-04-21;3273.24;18.89;5.11;2024;20.49
P004_0478;T004;2024-04-22;11425.73;19.74;4.26;2024;16.36
P004_0479;T004;2024-04-23;7789.72;20.66;3.34;2024;16.94
P004_0480;T004;2024-04-24;4508.16;21.89;2.11;2024;15.26
P004_0481;T004;2024-04-25;7460.35;20.76;3.24;2024;15.19
P004_0482;T004;2024-04-26;5586.08;20.94;3.06;2024;20.6
P004_0483;T004;2024-04-27;29605.41;20.15;3.85;2024;20.56
P004_0484;T004;2024-04-28;20604.14;20.66;3.34;2024;17.7
P004_0485;T004;2024-04-29;11070.73;18.1;5.9;2024;15.11
P004_0486;T004;2024-04-30;28897.75;20.13;3.87;2024;20.62
P004_0487;T004;2024-05-01;13350.25;19.72;4.28;2024;16.3
P004_0488;T004;2024-05-02;8840.57;22.22;1.78;2024;12.46
P004_0489;T004;2024-05-03;31027.4;20.14;3.86;2024;14.74
P004_0490;T004;2024-05-04;20014.99;21.9;2.1;2024;15.09
P004_0491;T004;2024-05-05;7235.36;21.6;2.4;2024;18.73
P004_0492;T004;2024-05-06;14874.49;22.58;1.42;2024;16.47
P004_0493;T004;2024-05-07;9086.0;22.62;1.38;2024;16.83
P004_0494;T004;2024-05-08;6856.33;20.52;3.48;2024;19.25
P004_0495;T004;2024-05-09;23530.99;20.96;3.04;2024;12.51
P004_0496;T004;2024-05-10;43184.06;20.22;3.78;2024;15.24
P004_0497;T004;2024-05-11;7135.97;21.11;2.89;2024;14.18
P004_0498;T004;2024-05-12;20618.17;20.84;3.16;2024;15.79
P004_0499;T004;2024-05-13;11962.33;21.43;2.57;2024;16.54
P004_0500;T004;2024-05-14;13790.34;21.45;2.55;2024;12.78
P004_0501;T004;2024-05-15;13361.13;21.88;2.12;2024;16.68
P004_0502;T004;2024-05-16;11643.17;22.63;1.37;2024;13.81
P004_0503;T004;2024-05-17;20779.29;22.78;1.22;2024;14.19
P004_0504;T004;2024-05-18;11196.36;21.28;2.72;2024;15.06
P004_0505;T004;2024-05-19;22008.5;22.33;1.67;2024;14.23
P004_0506;T004;2024-05-20;17237.21;20.92;3.08;2024;16.01
P004_0507;T004;2024-05-21;18409.59;22.95;1.05;2024;14.8
P004_0508;T004;2024-05-22;12317.94;23.0;1.0;2024;16.58
P004_0509;T004;2024-05-23;15127.76;22.54;1.46;2024;13.73
P004_0510;T004;2024-05-24;29093.01;20.71;3.29;2024;14.06
P004_0511;T004;2024-05-25;21385.76;20.21;3.79;2024;14.61
P004_0512;T004;2024-05-26;10499.13;19.27;4.73;2024;14.61
P004_0513;T004;2024-05-27;21132.67;20.77;3.23;2024;13.42
P004_0514;T004;2024-05-28;33475.98;22.25;1.75;2024;12.26
P004_0515;T004;2024-05-29;6806.13;20.48;3.52;2024;15.97
P004_0516;T004;2024-05-30;30251.99;22.28;1.72;2024;15.21
P004_0517;T004;2024-05-31;15464.15;22.73;1.27;2024;18.24
P004_0518;T004;2024-06-01;27628.54;20.65;3.35;2024;10.09
P004_0519;T004;2024-06-02;26049.609424708706;22.22;1.78;2024;11.99
P004_0520;T004;2024-06-03;6041.83;17.0;7.0;2024;12.62
P004_0521;T004;2024-06-04;7816.33;19.72;4.28;2024;15.91
P004_0522;T004;2024-06-05;21015.44;19.59;4.41;2024;12.18
P004_0523;T004;2024-06-06;22741.28;19.72;4.28;2024;15.64
P004_0524;T004;2024-06-07;13790.51;21.96;2.04;2024;11.38
P004_0525;T004;2024-06-08;29243.57;21.88;2.12;2024;14.31
P004_0526;T004;2024-06-09;8790.99;21.45;2.55;2024;11.53
P004_0527;T004;2024-06-10;19820.15;21.75;2.25;2024;12.98
P004_0528;T004;2024-06-11;11131.4;20.17;3.83;2024;12.75
P004_0529;T004;2024-06-12;14730.36;19.7;4.3;2024;12.14
P004_0530;T004;2024-06-13;23438.55;22.03;1.97;2024;12.31
P004_0531;T004;2024-06-14;14117.96;19.99;4.01;2024;11.1
P004_0532;T004;2024-06-15;15724.41;19.22;4.78;2024;12.63
P004_0533;T004;2024-06-16;42333.85;22.47;1.53;2024;13.76
P004_0534;T004;2024-06-17;18449.64;22.29;1.71;2024;17.57
P004_0535;T004;2024-06-18;36149.27;22.74;1.26;2024;6.07
P004_0536;T004;2024-06-19;12275.35;21.81;2.19;2024;9.05
P004_0537;T004;2024-06-20;31153.65;21.74;2.26;2024;13.07
P004_0538;T004;2024-06-21;50434.26;22.81;1.19;2024;12.66
P004_0539;T004;2024-06-22;5208.01;20.09;3.91;2024;12.81
P004_0540;T004;2024-06-23;17507.49;22.62;1.38;2024;13.24
P004_0541;T004;2024-06-24;32297.75;21.59;2.41;2024;13.25
P004_0542;T004;2024-06-25;22309.32;22.61;1.39;2024;10.66
P004_0543;T004;2024-06-26;26508.18;21.57;2.43;2024;10.28
P004_0544;T004;2024-06-27;18608.85;22.87;1.13;2024;10.03
P004_0545;T004;2024-06-28;24833.33;22.06;1.94;2024;10.81
P004_0546;T004;2024-06-29;20871.19;18.99;5.01;2024;12.48
P004_0547;T004;2024-06-30;43360.97;22.78;1.22;2024;10.7
P004_0548;T004;2024-07-01;27181.56;20.01;3.99;2024;9.16
P004_0549;T004;2024-07-02;31649.0;22.26;1.74;2024;5.63
P004_0550;T004;2024-07-03;18787.31;20.49;3.51;2024;11.6
P004_0551;T004;2024-07-04;18187.71;22.84;1.16;2024;6.63
P004_0552;T004;2024-07-05;21930.33;22.6;1.4;2024;10.2
P004_0553;T004;2024-07-06;31253.19;21.36;2.64;2024;9.95
P004_0554;T004;2024-07-07;18473.34;21.34;2.66;2024;7.72
P004_0555;T004;2024-07-08;29941.12;21.79;2.21;2024;8.91
P004_0556;T004;2024-07-09;49104.49;17.69;6.31;2024;10.36
P004_0557;T004;2024-07-10;35317.81;21.43;2.57;2024;7.9
P004_0558;T004;2024-07-11;19922.23;19.76;4.24;2024;17.74
P004_0559;T004;2024-07-12;42771.29;21.42;2.58;2024;8.79
P004_0560;T004;2024-07-13;18045.01;19.92;4.08;2024;11.37
P004_0561;T004;2024-07-14;6604.84;19.99;4.01;2024;12.26
P004_0562;T004;2024-07-15;14948.21;22.33;1.67;2024;14.49
P004_0563;T004;2024-07-16;8187.0;22.55;1.45;2024;9.63
P004_0564;T004;2024-07-17;19124.14;20.73;3.27;2024;12.24
P004_0565;T004;2024-07-18;22183.08;21.35;2.65;2024;12.69
P004_0566;T004;2024-07-19;45150.32;21.09;2.91;2024;7.04
P004_0567;T004;2024-07-20;26752.43;21.89;2.11;2024;9.87
P004_0568;T004;2024-07-21;18577.29;19.47;4.53;2024;9.09
P004_0569;T004;2024-07-22;35005.72;22.79;1.21;2024;10.76
P004_0570;T004;2024-07-23;5518.63;20.44;3.56;2024;10.69
P004_0571;T004;2024-07-24;24465.98;20.5;3.5;2024;11.07
P004_0572;T004;2024-07-25;28722.83;20.65;3.35;2024;8.79
P004_0573;T004;2024-07-26;8908.66;20.08;3.92;2024;10.23
P004_0574;T004;2024-07-27;37158.56;21.95;2.05;2024;9.88
P004_0575;T004;2024-07-28;23774.2;20.79;3.21;2024;8.08
P004_0576;T004;2024-07-29;17422.86;21.96;2.04;2024;9.66
P004_0577;T004;2024-07-30;28023.65;22.76;1.24;2024;10.59
P004_0578;T004;2024-07-31;52840.17;19.9;4.1;2024;11.04
P004_0579;T004;2024-08-01;23009.58;21.0;3.0;2024;12.85
P004_0580;T004;2024-08-02;24339.46;21.45;2.55;2024;12.53
P004_0581;T004;2024-08-03;16186.57;21.08;2.92;2024;12.27
P004_0582;T004;2024-08-04;13073.21;21.57;2.43;2024;11.13
P004_0583;T004;2024-08-05;31245.72;21.94;2.06;2024;14.5
P004_0584;T004;2024-08-06;13165.85;22.18;1.82;2024;11.87
P004_0585;T004;2024-08-07;19946.9;20.21;3.79;2024;9.0
P004_0586;T004;2024-08-08;12753.89;19.83;4.17;2024;10.71
P004_0587;T004;2024-08-09;22436.32;20.76;3.24;2024;11.19
P004_0588;T004;2024-08-10;22320.34;19.66;4.34;2024;11.99
P004_0589;T004;2024-08-11;27685.0;21.39;2.61;2024;12.46
P004_0590;T004;2024-08-12;12604.58;19.56;4.44;2024;11.06
P004_0591;T004;2024-08-13;17694.39;22.9;1.1;2024;12.04
P004_0592;T004;2024-08-14;10760.64;22.82;1.18;2024;11.28
P004_0593;T004;2024-08-15;21420.435133295246;20.57;3.43;2024;11.27
P004_0594;T004;2024-08-16;22420.46;22.42;1.58;2024;11.78
P004_0595;T004;2024-08-17;21815.32;19.06;4.94;2024;10.07
P004_0596;T004;2024-08-18;10542.23;22.98;1.02;2024;10.48
P004_0597;T004;2024-08-19;23792.28;19.66;4.34;2024;13.49
P004_0598;T004;2024-08-20;33147.62;21.04;2.96;2024;14.48
P004_0599;T004;2024-08-21;18769.96;18.96;5.04;2024;14.85
P004_0600;T004;2024-08-22;39423.88;21.71;2.29;2024;12.3
P004_0601;T004;2024-08-23;8489.51;19.92;4.08;2024;14.02
P004_0602;T004;2024-08-24;6872.18;20.86;3.14;2024;13.42
P004_0603;T004;2024-08-25;4306.37;20.95;3.05;2024;15.36
P004_0604;T004;2024-08-26;29681.34;20.24;3.76;2024;14.01
P004_0605;T004;2024-08-27;18592.58;19.46;4.54;2024;12.21
P004_0606;T004;2024-08-28;13636.61;21.3;2.7;2024;11.84
P004_0607;T004;2024-08-29;15471.85;18.76;5.24;2024;11.07
P004_0608;T004;2024-08-30;6680.72;19.47;4.53;2024;11.43
P004_0609;T004;2024-08-31;44007.65;21.37;2.63;2024;10.83
P004_0610;T004;2024-09-01;14477.89;22.33;1.67;2024;17.35
P004_0611;T004;2024-09-02;16860.12;21.76;2.24;2024;16.64
P004_0612;T004;2024-09-03;18776.18;19.45;4.55;2024;18.38
P004_0613;T004;2024-09-04;16035.5;20.43;3.57;2024;16.0
P004_0614;T004;2024-09-05;14813.41;20.67;3.33;2024;15.73
P004_0615;T004;2024-09-06;7050.81;20.87;3.13;2024;17.12
P004_0616;T004;2024-09-07;17379.77;23.02;0.98;2024;19.52
P004_0617;T004;2024-09-08;31563.03;21.69;2.31;2024;15.46
P004_0618;T004;2024-09-09;25358.0;22.3;1.7;2024;16.58
P004_0619;T004;2024-09-10;25549.01;20.83;3.17;2024;13.83
P004_0620;T004;2024-09-11;7857.56;22.79;1.21;2024;16.9
P004_0621;T004;2024-09-12;5838.16;21.14;2.86;2024;18.76
P004_0622;T004;2024-09-13;8681.14;19.96;4.04;2024;16.19
P004_0623;T004;2024-09-14;10677.54;22.99;1.01;2024;18.26
P004_0624;T004;2024-09-15;16439.74;19.13;4.87;2024;17.27
P004_0625;T004;2024-09-16;2305.36;19.9;4.1;2024;16.37
P004_0626;T004;2024-09-17;21747.26;19.61;4.39;2024;18.05
P004_0627;T004;2024-09-18;9429.51;22.98;1.02;2024;11.76
P004_0628;T004;2024-09-19;7756.83;23.01;0.99;2024;12.09
P004_0629;T004;2024-09-20;4703.32;22.66;1.34;2024;14.19
P004_0630;T004;2024-09-21;2137.2;21.13;2.87;2024;16.44
P004_0631;T004;2024-09-22;15403.54;22.86;1.14;2024;19.17
P004_0632;T004;2024-09-23;9237.79;22.09;1.91;2024;17.34
P004_0633;T004;2024-09-24;2802.29;22.92;1.08;2024;16.12
P004_0634;T004;2024-09-25;2876.87;21.43;2.57;2024;16.08
P004_0635;T004;2024-09-26;5651.31;20.66;3.34;2024;15.01
P004_0636;T004;2024-09-27;22141.26;21.16;2.84;2024;17.03
P004_0637;T004;2024-09-28;5915.61;21.07;2.93;2024;19.64
